time,station,windspeed_ms,pressure_hPa,rel_hum,niederschlag,sun_hours,temperature,glob_radiation_wm2
2024-10-25T06:00+00:00,4115,3.1,1002.6,91.0,0.0,0.0,12.0,2
2024-10-25T07:00+00:00,4115,3.4,1003.0,88.0,0.0,0.0,12.6,74
2024-10-25T08:00+00:00,4115,3.2,1003.0,83.0,0.0,0.5,14.2,254
2024-10-25T09:00+00:00,4115,3.8,1002.9,78.0,0.0,0.9,15.2,327
2024-10-25T10:00+00:00,4115,4.3,1002.6,79.0,0.0,0.3,15.4,287
2024-10-25T11:00+00:00,4115,3.6,1002.3,76.0,0.0,0.1,16.0,207
2024-10-25T12:00+00:00,4115,3.8,1001.6,73.0,0.0,0.8,16.4,428
2024-10-25T13:00+00:00,4115,4.1,1001.2,75.0,0.0,0.8,16.2,295
2024-10-25T14:00+00:00,4115,3.3,1001.2,76.0,0.0,0.5,15.7,185
2024-10-25T15:00+00:00,4115,3.5,1001.1,79.0,0.0,0.0,14.8,67
2024-10-25T16:00+00:00,4115,3.0,1001.1,84.0,0.0,0.0,13.9,8
2024-10-25T17:00+00:00,4115,2.7,1001.1,84.0,0.0,0.0,13.7,0
2024-10-25T18:00+00:00,4115,2.2,1001.1,87.0,0.0,0.0,13.6,0
2024-10-25T19:00+00:00,4115,1.8,1000.8,88.0,0.0,0.0,13.3,0
2024-10-25T20:00+00:00,4115,1.5,1000.8,92.0,0.0,0.0,12.4,0
2024-10-25T21:00+00:00,4115,1.5,1000.7,92.0,0.0,0.0,12.7,0
2024-10-25T22:00+00:00,4115,1.4,1000.5,93.0,0.0,0.0,12.6,0
2024-10-25T23:00+00:00,4115,1.2,1000.3,93.0,0.0,0.0,13.0,0
2024-10-26T00:00+00:00,4115,1.5,1000.4,92.0,0.0,0.0,13.0,0
2024-10-26T01:00+00:00,4115,1.4,1000.5,93.0,0.0,0.0,12.5,0
2024-10-26T02:00+00:00,4115,1.2,1000.2,93.0,0.0,0.0,12.4,0
2024-10-26T03:00+00:00,4115,1.3,1000.2,94.0,0.0,0.0,12.3,0
2024-10-26T04:00+00:00,4115,1.2,1000.2,95.0,0.0,0.0,12.2,0
2024-10-26T05:00+00:00,4115,1.2,1000.2,96.0,0.0,0.0,12.1,0
2024-10-26T06:00+00:00,4115,1.1,1000.5,95.0,0.0,0.0,11.9,0
2024-10-26T07:00+00:00,4115,1.5,1001.0,97.0,0.0,0.0,11.8,7
2024-10-26T08:00+00:00,4115,1.9,1001.1,97.0,0.0,0.0,11.8,21
2024-10-26T09:00+00:00,4115,1.9,1001.1,98.0,0.0,0.0,11.9,36
2024-10-26T10:00+00:00,4115,2.2,1000.8,96.0,0.0,0.0,12.6,64
2024-10-26T11:00+00:00,4115,1.9,1000.3,94.0,0.0,0.0,13.0,62
2024-10-26T12:00+00:00,4115,1.9,999.8,95.0,0.0,0.0,13.1,71
2024-10-26T13:00+00:00,4115,2.2,999.3,96.0,0.0,0.0,12.8,45
2024-10-26T14:00+00:00,4115,2.0,999.3,98.0,0.0,0.0,12.6,27
2024-10-26T15:00+00:00,4115,2.3,999.1,98.0,0.0,0.0,12.1,12
2024-10-26T16:00+00:00,4115,2.2,999.1,99.0,0.1,0.0,12.0,2
2024-10-26T17:00+00:00,4115,1.9,998.9,99.0,0.2,0.0,12.1,0
2024-10-26T18:00+00:00,4115,1.6,998.6,96.0,0.0,0.0,12.4,0
2024-10-26T19:00+00:00,4115,2.1,998.2,97.0,0.0,0.0,12.4,0
2024-10-26T20:00+00:00,4115,1.8,997.9,98.0,0.0,0.0,12.3,0
2024-10-26T21:00+00:00,4115,1.7,997.5,96.0,0.0,0.0,12.2,0
2024-10-26T22:00+00:00,4115,1.7,997.3,89.0,0.0,0.0,12.6,0
2024-10-26T23:00+00:00,4115,1.6,997.0,90.0,0.0,0.0,12.7,0
2024-10-27T00:00+00:00,4115,1.3,996.9,91.0,0.0,0.0,12.7,0
2024-10-27T01:00+00:00,4115,0.8,996.6,91.0,0.0,0.0,12.8,0
2024-10-27T02:00+00:00,4115,0.8,996.6,93.0,0.0,0.0,12.7,0
2024-10-27T03:00+00:00,4115,1.0,996.6,94.0,0.0,0.0,12.6,0
2024-10-27T04:00+00:00,4115,0.8,996.6,96.0,0.0,0.0,12.4,0
2024-10-27T05:00+00:00,4115,0.8,996.6,98.0,0.0,0.0,12.3,0
2024-10-27T06:00+00:00,4115,0.5,997.4,99.0,0.0,0.0,12.2,1
2024-10-27T07:00+00:00,4115,0.8,997.8,99.0,0.1,0.0,12.1,12
2024-10-27T08:00+00:00,4115,1.0,998.4,99.0,0.0,0.0,12.3,36
2024-10-27T09:00+00:00,4115,0.9,999.0,98.0,0.0,0.0,12.5,57
2024-10-27T10:00+00:00,4115,0.8,999.1,94.0,0.0,0.0,12.8,66
2024-10-27T11:00+00:00,4115,0.2,999.2,92.0,0.0,0.0,13.5,77
2024-10-27T12:00+00:00,4115,0.6,999.3,90.0,0.0,0.0,13.8,89
2024-10-27T13:00+00:00,4115,1.0,999.0,86.0,0.0,0.0,14.5,120
2024-10-27T14:00+00:00,4115,0.2,999.1,81.0,0.0,0.8,15.6,207
2024-10-27T15:00+00:00,4115,0.8,999.6,86.0,0.0,1.0,14.7,118
2024-10-27T16:00+00:00,4115,0.3,1000.0,93.0,0.0,0.0,11.4,14
2024-10-27T17:00+00:00,4115,1.3,1000.9,97.0,0.0,0.0,10.5,0
2024-10-27T18:00+00:00,4115,1.8,1001.5,87.0,0.0,0.0,13.0,0
2024-10-27T19:00+00:00,4115,1.1,1002.2,88.0,0.0,0.0,13.2,0
2024-10-27T20:00+00:00,4115,1.0,1003.0,90.0,0.0,0.0,12.6,0
2024-10-27T21:00+00:00,4115,2.2,1003.8,90.0,0.0,0.0,12.5,0
2024-10-27T22:00+00:00,4115,2.5,1004.0,87.0,0.0,0.0,13.0,0
2024-10-27T23:00+00:00,4115,2.0,1004.2,87.0,0.0,0.0,12.7,0
2024-10-28T00:00+00:00,4115,1.9,1004.4,86.0,0.0,0.0,12.7,0
2024-10-28T01:00+00:00,4115,2.5,1004.5,84.0,0.0,0.0,13.0,0
2024-10-28T02:00+00:00,4115,2.2,1004.6,88.0,0.0,0.0,12.1,0
2024-10-28T03:00+00:00,4115,2.1,1004.7,88.0,0.0,0.0,12.0,0
2024-10-28T04:00+00:00,4115,2.3,1004.8,89.0,0.0,0.0,11.8,0
2024-10-28T05:00+00:00,4115,2.5,1004.8,89.0,0.0,0.0,11.8,0
2024-10-28T06:00+00:00,4115,1.4,1005.3,89.0,0.0,0.0,11.9,8
2024-10-28T07:00+00:00,4115,0.2,1005.4,84.0,0.0,0.7,13.4,111
2024-10-28T08:00+00:00,4115,1.5,1005.7,80.0,0.0,0.5,14.4,154
2024-10-28T09:00+00:00,4115,0.8,1005.9,81.0,0.0,0.0,14.5,164
2024-10-28T10:00+00:00,4115,1.2,1005.6,77.0,0.0,0.2,15.4,253
2024-10-28T11:00+00:00,4115,1.3,1005.2,73.0,0.0,0.1,15.9,209
2024-10-28T12:00+00:00,4115,0.4,1004.5,70.0,0.0,1.0,17.5,336
2024-10-28T13:00+00:00,4115,0.3,1004.1,66.0,0.0,1.0,18.0,309
2024-10-28T14:00+00:00,4115,0.5,1003.7,66.0,0.0,1.0,18.3,228
2024-10-28T15:00+00:00,4115,0.5,1003.5,72.0,0.0,0.8,17.0,100
2024-10-28T16:00+00:00,4115,0.6,1003.5,90.0,0.0,0.0,12.2,12
2024-10-28T17:00+00:00,4115,0.6,1004.0,93.0,0.0,0.0,10.7,0
2024-10-28T18:00+00:00,4115,0.4,1004.0,95.0,0.0,0.0,10.2,0
2024-10-28T19:00+00:00,4115,0.2,1004.1,96.0,0.0,0.0,9.7,0
2024-10-28T20:00+00:00,4115,0.8,1004.3,97.0,0.0,0.0,10.2,0
2024-10-28T21:00+00:00,4115,0.2,1004.3,98.0,0.0,0.0,9.1,0
2024-10-28T22:00+00:00,4115,0.5,1004.1,99.0,0.0,0.0,9.7,0
2024-10-28T23:00+00:00,4115,0.4,1004.2,99.0,0.0,0.0,9.7,0
2024-10-29T00:00+00:00,4115,0.2,1004.2,99.0,0.0,0.0,9.0,0
2024-10-29T01:00+00:00,4115,0.3,1004.1,100.0,0.0,0.0,7.9,0
2024-10-29T02:00+00:00,4115,0.4,1004.2,100.0,0.0,0.0,8.2,0
2024-10-29T03:00+00:00,4115,0.2,1004.3,100.0,0.0,0.0,8.3,0
2024-10-29T04:00+00:00,4115,0.5,1004.7,100.0,0.0,0.0,7.5,0
2024-10-29T05:00+00:00,4115,0.7,1004.9,100.0,0.0,0.0,7.5,0
2024-10-29T06:00+00:00,4115,2.3,1005.5,100.0,0.0,0.0,9.7,3
2024-10-29T07:00+00:00,4115,0.8,1005.6,100.0,0.0,0.2,9.5,59
2024-10-29T08:00+00:00,4115,0.6,1005.5,93.0,0.0,1.0,12.0,244
2024-10-29T09:00+00:00,4115,0.7,1005.5,85.0,0.0,1.0,14.2,359
2024-10-29T10:00+00:00,4115,0.2,1005.4,83.0,0.0,1.0,14.5,400
2024-10-29T11:00+00:00,4115,0.2,1004.9,74.0,0.0,1.0,16.3,399
2024-10-29T12:00+00:00,4115,1.6,1004.2,68.0,0.0,1.0,17.4,368
2024-10-29T13:00+00:00,4115,0.8,1003.8,73.0,0.0,0.7,16.9,258
2024-10-29T14:00+00:00,4115,0.4,1003.6,73.0,0.0,0.7,17.2,191
2024-10-29T15:00+00:00,4115,0.3,1003.5,80.0,0.0,0.2,15.6,49
2024-10-29T16:00+00:00,4115,0.4,1003.5,90.0,0.0,0.0,12.3,9
2024-10-29T17:00+00:00,4115,0.5,1003.4,92.0,0.0,0.0,11.5,0
2024-10-29T18:00+00:00,4115,0.9,1003.4,92.0,0.0,0.0,11.1,0
2024-10-29T19:00+00:00,4115,0.4,1003.3,95.0,0.0,0.0,10.4,0
2024-10-29T20:00+00:00,4115,0.5,1003.4,96.0,0.0,0.0,10.4,0
2024-10-29T21:00+00:00,4115,0.5,1003.1,98.0,0.0,0.0,10.2,0
2024-10-29T22:00+00:00,4115,0.5,1003.0,96.0,0.0,0.0,10.9,0
2024-10-29T23:00+00:00,4115,0.6,1002.9,95.0,0.0,0.0,11.1,0
2024-10-30T00:00+00:00,4115,0.6,1002.9,96.0,0.0,0.0,10.5,0
2024-10-30T01:00+00:00,4115,0.3,1002.9,98.0,0.0,0.0,10.3,0
2024-10-30T02:00+00:00,4115,1.2,1002.9,97.0,0.0,0.0,10.7,0
2024-10-30T03:00+00:00,4115,1.1,1003.0,88.0,0.0,0.0,12.2,0
2024-10-30T04:00+00:00,4115,0.6,1003.1,96.0,0.0,0.0,10.5,0
2024-10-30T05:00+00:00,4115,0.8,1003.3,94.0,0.0,0.0,10.6,0
2024-10-30T06:00+00:00,4115,0.4,1003.7,94.0,0.0,0.0,11.2,2
2024-10-30T07:00+00:00,4115,2.1,1004.1,84.0,0.0,0.6,13.4,88
2024-10-30T08:00+00:00,4115,2.6,1004.1,78.0,0.0,1.0,14.7,231
2024-10-30T09:00+00:00,4115,3.3,1004.3,76.0,0.0,1.0,15.5,328
2024-10-30T10:00+00:00,4115,2.7,1004.1,69.0,0.0,1.0,17.2,389
2024-10-30T11:00+00:00,4115,2.1,1004.0,67.0,0.0,1.0,18.0,413
2024-10-30T12:00+00:00,4115,2.1,1003.7,67.0,0.0,1.0,18.6,376
2024-10-30T13:00+00:00,4115,1.9,1003.4,65.0,0.0,1.0,18.9,311
2024-10-30T14:00+00:00,4115,1.9,1003.5,66.0,0.0,1.0,18.3,212
2024-10-30T15:00+00:00,4115,1.7,1003.2,71.0,0.0,1.0,16.9,105
2024-10-30T16:00+00:00,4115,1.2,1003.5,80.0,0.0,0.2,14.5,11
2024-10-30T17:00+00:00,4115,1.3,1004.1,83.0,0.0,0.0,13.6,0
2024-10-30T18:00+00:00,4115,0.8,1004.3,91.0,0.0,0.0,11.7,0
2024-10-30T19:00+00:00,4115,1.8,1004.4,85.0,0.0,0.0,12.6,0
2024-10-30T20:00+00:00,4115,0.9,1004.5,86.0,0.0,0.0,11.8,0
2024-10-30T21:00+00:00,4115,1.2,1004.7,87.0,0.0,0.0,12.2,0
2024-10-30T22:00+00:00,4115,,1004.7,89.0,0.0,0.0,11.5,0
2024-10-30T23:00+00:00,4115,,1004.9,92.0,0.0,0.0,11.1,0
2024-10-31T00:00+00:00,4115,,1004.8,94.0,0.0,0.0,10.7,0
2024-10-31T01:00+00:00,4115,0.7,1004.7,96.0,0.0,0.0,10.5,0
2024-10-31T02:00+00:00,4115,0.6,1004.3,95.0,0.0,0.0,10.7,0
2024-10-31T03:00+00:00,4115,1.6,1004.4,97.0,0.0,0.0,10.6,0
2024-10-31T04:00+00:00,4115,1.9,1004.7,95.0,0.0,0.0,10.7,0
2024-10-31T05:00+00:00,4115,3.3,1004.7,97.0,0.0,0.0,10.5,0
2024-10-31T06:00+00:00,4115,2.8,1005.2,95.0,0.0,0.0,10.8,3
2024-10-31T07:00+00:00,4115,2.9,1005.9,92.0,0.0,0.0,11.7,39
2024-10-31T08:00+00:00,4115,2.7,1005.9,90.0,0.0,0.0,12.2,74
2024-10-31T09:00+00:00,4115,1.7,1006.2,86.0,0.0,0.0,12.8,100
2024-10-31T10:00+00:00,4115,1.8,1006.0,82.0,0.0,0.0,13.6,131
2024-10-31T11:00+00:00,4115,2.4,1005.6,82.0,0.0,0.0,14.0,126
2024-10-31T12:00+00:00,4115,2.4,1005.2,77.0,0.0,0.1,15.2,247
2024-10-31T13:00+00:00,4115,2.5,1004.5,74.0,0.0,0.5,15.6,243
2024-10-31T14:00+00:00,4115,2.1,1004.3,70.0,0.0,0.9,16.0,181
2024-10-31T15:00+00:00,4115,1.7,1004.2,73.0,0.0,0.5,14.5,102
2024-10-31T16:00+00:00,4115,1.2,1004.5,83.0,0.0,0.0,12.9,8
2024-10-31T17:00+00:00,4115,1.2,1004.5,87.0,0.0,0.0,11.8,0
2024-10-31T18:00+00:00,4115,1.2,1004.5,90.0,0.0,0.0,9.6,0
2024-10-31T19:00+00:00,4115,0.3,1004.7,92.0,0.0,0.0,9.2,0
2024-10-31T20:00+00:00,4115,0.6,1004.4,94.0,0.0,0.0,9.8,0
2024-10-31T21:00+00:00,4115,0.9,1004.1,92.0,0.0,0.0,11.2,0
2024-10-31T22:00+00:00,4115,1.5,1004.1,92.0,0.0,0.0,11.2,0
2024-10-31T23:00+00:00,4115,1.7,1003.7,88.0,0.0,0.0,11.4,0
2024-11-01T00:00+00:00,4115,1.3,1003.6,88.0,0.0,0.0,11.1,0
2024-11-01T01:00+00:00,4115,2.0,1003.4,87.0,0.0,0.0,10.8,0
2024-11-01T02:00+00:00,4115,2.0,1002.9,88.0,0.0,0.0,10.5,0
2024-11-01T03:00+00:00,4115,1.8,1002.7,90.0,0.0,0.0,10.2,0
2024-11-01T04:00+00:00,4115,1.8,1002.7,92.0,0.0,0.0,9.6,0
2024-11-01T05:00+00:00,4115,0.5,1002.3,96.0,0.0,0.0,7.9,0
2024-11-01T06:00+00:00,4115,0.2,1002.4,97.0,0.0,0.0,7.1,1
2024-11-01T07:00+00:00,4115,0.3,1002.7,99.0,0.0,0.0,8.5,25
2024-11-01T08:00+00:00,4115,0.8,1002.6,93.0,0.0,0.0,10.2,96
2024-11-01T09:00+00:00,4115,1.2,1002.5,81.0,0.0,0.3,12.2,226
2024-11-01T10:00+00:00,4115,2.0,1002.5,74.0,0.0,1.0,13.9,394
2024-11-01T11:00+00:00,4115,1.6,1001.9,67.0,0.0,1.0,15.3,423
2024-11-01T12:00+00:00,4115,1.6,1001.4,66.0,0.0,1.0,16.3,386
2024-11-01T13:00+00:00,4115,0.7,1000.7,67.0,0.0,1.0,16.6,317
2024-11-01T14:00+00:00,4115,1.3,1000.2,67.0,0.0,1.0,16.5,214
2024-11-01T15:00+00:00,4115,0.8,999.9,73.0,0.0,0.9,14.8,88
2024-11-01T16:00+00:00,4115,0.4,999.6,87.0,0.0,0.3,9.9,11
2024-11-01T17:00+00:00,4115,1.3,999.6,93.0,0.0,0.0,8.6,0
2024-11-01T18:00+00:00,4115,0.8,999.9,94.0,0.0,0.0,7.9,0
2024-11-01T19:00+00:00,4115,1.2,999.9,94.0,0.0,0.0,7.0,0
2024-11-01T20:00+00:00,4115,0.6,1000.0,96.0,0.0,0.0,7.4,0
2024-11-01T21:00+00:00,4115,1.2,999.9,79.0,0.0,0.0,12.0,0
2024-11-01T22:00+00:00,4115,3.6,999.5,77.0,0.0,0.0,13.1,0
2024-11-01T23:00+00:00,4115,5.2,999.5,77.0,0.0,0.0,12.9,0
2024-11-02T00:00+00:00,4115,4.5,999.8,78.0,0.0,0.0,12.5,0
2024-11-02T01:00+00:00,4115,3.6,1000.3,87.0,0.0,0.0,10.0,0
2024-11-02T02:00+00:00,4115,3.1,1001.1,88.0,0.0,0.0,9.3,0
2024-11-02T03:00+00:00,4115,1.8,1001.9,85.0,0.0,0.0,8.3,0
2024-11-02T04:00+00:00,4115,2.0,1002.3,82.0,0.0,0.0,8.6,0
2024-11-02T05:00+00:00,4115,3.3,1002.3,77.0,0.0,0.0,9.6,0
2024-11-02T06:00+00:00,4115,3.4,1003.2,76.0,0.0,0.0,9.8,0
2024-11-02T07:00+00:00,4115,3.5,1003.8,76.0,0.0,0.0,10.1,14
2024-11-02T08:00+00:00,4115,3.1,1004.8,76.0,0.0,0.0,10.2,41
2024-11-02T09:00+00:00,4115,3.3,1005.5,75.0,0.0,0.0,10.6,78
2024-11-02T10:00+00:00,4115,3.7,1005.9,75.0,0.0,0.0,11.0,136
2024-11-02T11:00+00:00,4115,3.1,1005.7,74.0,0.0,0.0,11.9,161
2024-11-02T12:00+00:00,4115,3.9,1005.8,72.0,0.0,0.0,12.5,235
2024-11-02T13:00+00:00,4115,3.4,1005.7,73.0,0.0,0.1,12.3,182
2024-11-02T14:00+00:00,4115,2.3,1006.0,77.0,0.0,0.0,11.9,42
2024-11-02T15:00+00:00,4115,2.1,1005.9,82.0,0.0,0.0,11.5,64
2024-11-02T16:00+00:00,4115,1.8,1006.2,82.0,0.0,0.0,10.6,13
2024-11-02T17:00+00:00,4115,2.0,1006.9,81.0,0.0,0.0,11.0,0
2024-11-02T18:00+00:00,4115,2.1,1007.7,82.0,0.0,0.0,11.0,0
2024-11-02T19:00+00:00,4115,3.2,1008.5,75.0,0.0,0.0,9.7,0
2024-11-02T20:00+00:00,4115,2.8,1009.5,72.0,0.0,0.0,7.6,0
2024-11-02T21:00+00:00,4115,2.0,1009.8,75.0,0.0,0.0,6.3,0
2024-11-02T22:00+00:00,4115,1.8,1010.1,76.0,0.0,0.0,5.5,0
2024-11-02T23:00+00:00,4115,1.9,1010.4,77.0,0.0,0.0,4.8,0
2024-11-03T00:00+00:00,4115,2.5,1010.5,76.0,0.0,0.0,5.1,0
2024-11-03T01:00+00:00,4115,2.0,1010.3,84.0,0.0,0.0,3.6,0
2024-11-03T02:00+00:00,4115,1.2,1009.8,85.0,0.0,0.0,3.0,0
2024-11-03T03:00+00:00,4115,1.5,1009.8,88.0,0.0,0.0,2.4,0
2024-11-03T04:00+00:00,4115,0.5,1009.9,90.0,0.0,0.0,1.8,0
2024-11-03T05:00+00:00,4115,0.6,1009.8,91.0,0.0,0.0,0.7,0
2024-11-03T06:00+00:00,4115,0.9,1010.2,92.0,0.0,0.0,0.8,1
2024-11-03T07:00+00:00,4115,0.5,1010.5,90.0,0.0,0.3,2.0,72
2024-11-03T08:00+00:00,4115,0.4,1011.0,83.0,0.0,1.0,4.5,192
2024-11-03T09:00+00:00,4115,0.8,1011.0,67.0,0.0,1.0,5.7,292
2024-11-03T10:00+00:00,4115,0.7,1010.4,63.0,0.0,1.0,7.4,360
2024-11-03T11:00+00:00,4115,0.3,1010.0,63.0,0.0,1.0,8.2,374
2024-11-03T12:00+00:00,4115,1.2,1009.8,61.0,0.0,1.0,8.8,340
2024-11-03T13:00+00:00,4115,1.3,1009.1,56.0,0.0,1.0,9.0,299
2024-11-03T14:00+00:00,4115,1.1,1008.7,57.0,0.0,1.0,8.6,174
2024-11-03T15:00+00:00,4115,0.9,1008.1,60.0,0.0,0.4,7.3,76
2024-11-03T16:00+00:00,4115,0.9,1007.8,80.0,0.0,0.0,3.0,7
2024-11-03T17:00+00:00,4115,1.3,1007.7,86.0,0.0,0.0,1.7,0
2024-11-03T18:00+00:00,4115,1.5,1007.6,87.0,0.0,0.0,1.0,0
2024-11-03T19:00+00:00,4115,0.8,1007.7,83.0,0.0,0.0,2.1,0
2024-11-03T20:00+00:00,4115,0.4,1007.6,87.0,0.0,0.0,1.5,0
2024-11-03T21:00+00:00,4115,0.2,1007.6,93.0,0.0,0.0,0.6,0
2024-11-03T22:00+00:00,4115,0.6,1007.8,92.0,0.0,0.0,0.4,0
2024-11-03T23:00+00:00,4115,0.7,1007.6,91.0,0.0,0.0,0.4,0
2024-11-04T00:00+00:00,4115,0.4,1007.3,93.0,0.0,0.0,-0.1,0
2024-11-04T01:00+00:00,4115,0.6,1007.3,90.0,0.0,0.0,0.4,0
2024-11-04T02:00+00:00,4115,0.4,1006.9,92.0,0.0,0.0,-0.2,0
2024-11-04T03:00+00:00,4115,1.1,1006.9,87.0,0.0,0.0,1.1,0
2024-11-04T04:00+00:00,4115,0.7,1006.8,91.0,0.0,0.0,0.0,0
2024-11-04T05:00+00:00,4115,1.9,1006.7,85.0,0.0,0.0,2.2,0
2024-11-04T06:00+00:00,4115,1.7,1006.8,90.0,0.0,0.0,1.1,3
2024-11-04T07:00+00:00,4115,0.2,1007.1,84.0,0.0,0.9,3.8,92
2024-11-04T08:00+00:00,4115,1.4,1007.6,77.0,0.0,1.0,6.4,218
2024-11-04T09:00+00:00,4115,1.9,1007.7,74.0,0.0,1.0,7.8,335
2024-11-04T10:00+00:00,4115,2.4,1007.8,71.0,0.0,1.0,9.2,386
2024-11-04T11:00+00:00,4115,2.6,1007.7,71.0,0.0,1.0,10.3,397
2024-11-04T12:00+00:00,4115,2.6,1007.3,62.0,0.0,1.0,11.1,363
2024-11-04T13:00+00:00,4115,2.9,1007.0,58.0,0.0,1.0,11.4,298
2024-11-04T14:00+00:00,4115,2.5,1006.9,56.0,0.0,1.0,11.4,201
2024-11-04T15:00+00:00,4115,2.4,1007.1,63.0,0.0,1.0,10.0,89
2024-11-04T16:00+00:00,4115,1.9,1007.5,73.0,0.0,0.2,7.7,8
2024-11-04T17:00+00:00,4115,2.2,1007.8,76.0,0.0,0.0,7.1,0
2024-11-04T18:00+00:00,4115,1.8,1008.0,78.0,0.0,0.0,6.8,0
2024-11-04T19:00+00:00,4115,1.0,1007.9,88.0,0.0,0.0,4.7,0
2024-11-04T20:00+00:00,4115,0.6,1007.8,90.0,0.0,0.0,3.9,0
2024-11-04T21:00+00:00,4115,1.9,1008.0,93.0,0.0,0.0,3.4,0
2024-11-04T22:00+00:00,4115,0.2,1007.8,97.0,0.0,0.0,3.4,0
2024-11-04T23:00+00:00,4115,1.4,1007.8,96.0,0.0,0.0,2.7,0
2024-11-05T00:00+00:00,4115,1.8,1007.7,98.0,0.0,0.0,2.1,0
2024-11-05T01:00+00:00,4115,1.3,1007.7,99.0,0.0,0.0,2.1,0
2024-11-05T02:00+00:00,4115,1.7,1007.6,100.0,0.0,0.0,3.0,0
2024-11-05T03:00+00:00,4115,1.8,1007.5,100.0,0.0,0.0,1.4,0
2024-11-05T04:00+00:00,4115,1.7,1007.3,100.0,0.0,0.0,0.9,0
2024-11-05T05:00+00:00,4115,1.3,1007.0,100.0,0.0,0.0,0.5,0
2024-11-05T06:00+00:00,4115,1.9,1007.0,100.0,0.0,0.0,1.3,3
2024-11-05T07:00+00:00,4115,2.6,1007.4,93.0,0.0,0.8,3.1,84
2024-11-05T08:00+00:00,4115,3.2,1007.6,84.0,0.0,1.0,5.1,213
2024-11-05T09:00+00:00,4115,3.7,1007.4,71.0,0.0,1.0,7.8,315
2024-11-05T10:00+00:00,4115,4.0,1007.3,67.0,0.0,1.0,9.4,371
2024-11-05T11:00+00:00,4115,3.9,1006.7,64.0,0.0,1.0,10.3,388
2024-11-05T12:00+00:00,4115,3.4,1006.4,61.0,0.0,1.0,10.8,329
2024-11-05T13:00+00:00,4115,3.4,1005.8,58.0,0.0,1.0,11.5,283
2024-11-05T14:00+00:00,4115,3.1,1005.5,60.0,0.0,1.0,11.1,180
2024-11-05T15:00+00:00,4115,2.7,1005.3,65.0,0.0,0.2,9.8,58
2024-11-05T16:00+00:00,4115,2.2,1005.3,70.0,0.0,0.0,8.7,3
2024-11-05T17:00+00:00,4115,1.9,1005.4,72.0,0.0,0.0,7.5,0
2024-11-05T18:00+00:00,4115,1.9,1005.3,76.0,0.0,0.0,6.2,0
2024-11-05T19:00+00:00,4115,1.4,1005.3,80.0,0.0,0.0,5.1,0
2024-11-05T20:00+00:00,4115,1.9,1005.4,79.0,0.0,0.0,5.4,0
2024-11-05T21:00+00:00,4115,1.5,1005.6,84.0,0.0,0.0,3.8,0
2024-11-05T22:00+00:00,4115,1.3,1005.7,85.0,0.0,0.0,3.5,0
2024-11-05T23:00+00:00,4115,1.4,1005.9,86.0,0.0,0.0,3.0,0
2024-11-06T00:00+00:00,4115,1.6,1005.9,87.0,0.0,0.0,2.6,0
2024-11-06T01:00+00:00,4115,1.8,1005.9,89.0,0.0,0.0,2.0,0
2024-11-06T02:00+00:00,4115,1.8,1005.9,92.0,0.0,0.0,1.2,0
2024-11-06T03:00+00:00,4115,1.6,1006.2,94.0,0.0,0.0,0.8,0
2024-11-06T04:00+00:00,4115,1.6,1006.6,95.0,0.0,0.0,0.8,0
2024-11-06T05:00+00:00,4115,0.8,1006.9,97.0,0.0,0.0,1.5,0
2024-11-06T06:00+00:00,4115,0.5,1007.7,98.0,0.0,0.0,1.9,1
2024-11-06T07:00+00:00,4115,0.2,1008.4,98.0,0.0,0.0,2.8,29
2024-11-06T08:00+00:00,4115,0.7,1008.8,96.0,0.0,0.0,4.4,74
2024-11-06T09:00+00:00,4115,0.2,1009.2,87.0,0.0,0.3,5.3,209
2024-11-06T10:00+00:00,4115,0.8,1009.5,82.0,0.0,0.2,6.2,231
2024-11-06T11:00+00:00,4115,0.5,1009.3,79.0,0.0,0.4,7.5,316
2024-11-06T12:00+00:00,4115,0.7,1009.1,74.0,0.0,0.3,7.8,241
2024-11-06T13:00+00:00,4115,0.5,1008.9,72.0,0.0,1.0,9.2,277
2024-11-06T14:00+00:00,4115,0.4,1008.9,73.0,0.0,0.9,9.4,163
2024-11-06T15:00+00:00,4115,0.2,1009.0,78.0,0.0,0.0,8.2,61
2024-11-06T16:00+00:00,4115,0.8,1009.1,86.0,0.0,0.0,5.7,4
2024-11-06T17:00+00:00,4115,0.5,1009.5,92.0,0.0,0.0,4.2,0
2024-11-06T18:00+00:00,4115,0.4,1009.6,94.0,0.0,0.0,3.4,0
2024-11-06T19:00+00:00,4115,0.5,1009.7,96.0,0.0,0.0,3.3,0
2024-11-06T20:00+00:00,4115,0.2,1010.0,97.0,0.0,0.0,3.2,0
2024-11-06T21:00+00:00,4115,0.3,1010.1,98.0,0.0,0.0,2.7,0
2024-11-06T22:00+00:00,4115,0.5,1010.1,98.0,0.0,0.0,1.8,0
2024-11-06T23:00+00:00,4115,0.3,1010.2,98.0,0.0,0.0,1.4,0
2024-11-07T00:00+00:00,4115,0.6,1010.0,98.0,0.0,0.0,1.4,0
2024-11-07T01:00+00:00,4115,0.4,1010.2,98.0,0.0,0.0,1.0,0
2024-11-07T02:00+00:00,4115,0.4,1010.3,99.0,0.0,0.0,0.7,0
2024-11-07T03:00+00:00,4115,0.3,1010.3,98.0,0.0,0.0,0.3,0
